AC_NAME,AC_NO,PARTY,VOTES,YEAR
Constituency_32,32,BJP,60948,2006
Constituency_32,32,CPM,39128,2006
Constituency_32,32,AITC,31657,2006
Constituency_32,32,DMK,80690,2006
Constituency_32,32,AIADMK,39665,2006
Constituency_32,32,OTHERS,47038,2006
Constituency_33,33,INC,31745,2006
Constituency_33,33,BJP,45087,2006
Constituency_33,33,CPM,43476,2006
Constituency_33,33,AITC,43569,2006
Constituency_33,33,DMK,46050,2006
Constituency_33,33,AIADMK,63239,2006
Constituency_33,33,OTHERS,34652,2006
Constituency_34,34,INC,38540,2006
Constituency_34,34,BJP,76522,2006
Constituency_34,34,CPM,98573,2006
Constituency_34,34,AITC,96444,2006
Constituency_34,34,DMK,89425,2006
Constituency_34,34,AIADMK,62246,2006
Constituency_34,34,OTHERS,19577,2006
Constituency_35,35,INC,23574,2006
Constituency_35,35,BJP,23854,2006
Constituency_35,35,CPM,94691,2006
Constituency_35,35,AITC,70795,2006
Constituency_35,35,DMK,50034,2006
Constituency_35,35,AIADMK,90170,2006
Constituency_35,35,OTHERS,33021,2006
Constituency_36,36,INC,20961,2006
Constituency_36,36,BJP,31663,2006
Constituency_36,36,CPM,30294,2006
Constituency_36,36,AITC,28824,2006
Constituency_36,36,DMK,48169,2006
Constituency_36,36,AIADMK,30381,2006
Constituency_36,36,OTHERS,46168,2006
Constituency_37,37,INC,51251,2006
Constituency_37,37,BJP,40140,2006
Constituency_37,37,CPM,18121,2006
Constituency_37,37,AITC,94617,2006
Constituency_37,37,DMK,99158,2006
Constituency_37,37,AIADMK,63601,2006
Constituency_37,37,OTHERS,55739,2006
Constituency_38,38,INC,29959,2006
Constituency_38,38,BJP,11414,2006
Constituency_38,38,CPM,43690,2006
Constituency_38,38,AITC,46636,2006
Constituency_38,38,DMK,67281,2006
Constituency_38,38,AIADMK,10266,2006
Constituency_38,38,OTHERS,91569,2006
Constituency_39,39,INC,93644,2006
Constituency_39,39,BJP,96557,2006
Constituency_39,39,CPM,89312,2006
Constituency_39,39,AITC,98980,2006
Constituency_39,39,DMK,68736,2006
Constituency_39,39,AIADMK,72307,2006
Constituency_39,39,OTHERS,16710,2006
Constituency_40,40,INC,58241,2006
Constituency_40,40,BJP,52275,2006
Constituency_40,40,CPM,93971,2006
Constituency_40,40,AITC,69598,2006
Constituency_40,40,DMK,73744,2006
Constituency_40,40,AIADMK,49488,2006
Constituency_40,40,OTHERS,33655,2006
Constituency_41,41,INC,99253,2006
Constituency_41,41,BJP,30061,2006
Constituency_41,41,CPM,63693,2006
Constituency_41,41,AITC,60810,2006
Constituency_41,41,DMK,87895,2006
Constituency_41,41,AIADMK,30611,2006
Constituency_41,41,OTHERS,50570,2006
Constituency_42,42,INC,49745,2006
Constituency_42,42,BJP,74778,2006
Constituency_42,42,CPM,64980,2006
Constituency_42,42,AITC,67666,2006
Constituency_42,42,DMK,36902,2006
Constituency_42,42,AIADMK,58555,2006
Constituency_42,42,OTHERS,55372,2006
Constituency_43,43,INC,41543,2006
Constituency_43,43,BJP,99474,2006
Constituency_43,43,CPM,26589,2006
Constituency_43,43,AITC,32875,2006
Constituency_43,43,DMK,50537,2006
Constituency_43,43,AIADMK,71374,2006
Constituency_43,43,OTHERS,90942,2006
Constituency_44,44,INC,21107,2006
Constituency_44,44,BJP,16710,2006
Constituency_44,44,CPM,88950,2006
Constituency_44,44,AITC,51076,2006
Constituency_44,44,DMK,77378,2006
Constituency_44,44,AIADMK,57599,2006
Constituency_44,44,OTHERS,13736,2006
Constituency_45,45,INC,65816,2006
Constituency_45,45,BJP,13135,2006
Constituency_45,45,CPM,70620,2006
Constituency_45,45,AITC,66877,2006
Constituency_45,45,DMK,46897,2006
Constituency_45,45,AIADMK,25422,2006
Constituency_45,45,OTHERS,91542,2006
Constituency_46,46,INC,90188,2006
Constituency_46,46,BJP,38479,2006
Constituency_46,46,CPM,45909,2006
Constituency_46,46,AITC,94268,2006
Constituency_46,46,DMK,49932,2006
Constituency_46,46,AIADMK,31663,2006
Constituency_46,46,OTHERS,60940,2006
Constituency_47,47,INC,15861,2006
Constituency_47,47,BJP,52771,2006
Constituency_47,47,CPM,81484,2006
Constituency_47,47,AITC,57364,2006
Constituency_47,47,DMK,57339,2006
Constituency_47,47,AIADMK,26306,2006
Constituency_47,47,OTHERS,39179,2006
Constituency_48,48,INC,59483,2006
Constituency_48,48,BJP,14974,2006
Constituency_48,48,CPM,18664,2006
Constituency_48,48,AITC,47990,2006
Constituency_48,48,DMK,91238,2006
Constituency_48,48,AIADMK,91702,2006
Constituency_48,48,OTHERS,41147,2006
Constituency_49,49,INC,11730,2006
Constituency_49,49,BJP,48048,2006
Constituency_49,49,CPM,64060,2006
Constituency_49,49,AITC,65819,2006
Constituency_49,49,DMK,17905,2006
Constituency_49,49,AIADMK,32956,2006
Constituency_49,49,OTHERS,49761,2006
Constituency_50,50,INC,57858,2006
Constituency_50,50,BJP,70621,2006
Constituency_50,50,CPM,22946,2006
Constituency_50,50,AITC,60172,2006
Constituency_50,50,DMK,58267,2006
Constituency_50,50,AIADMK,64737,2006
Constituency_50,50,OTHERS,38717,2006
Constituency_51,51,INC,69835,2006
Constituency_51,51,BJP,98393,2006
Constituency_51,51,CPM,92297,2006
Constituency_51,51,AITC,63875,2006
Constituency_51,51,DMK,34372,2006
Constituency_51,51,AIADMK,26227,2006
Constituency_51,51,OTHERS,46554,2006
Constituency_52,52,INC,87943,2006
Constituency_52,52,BJP,35144,2006
Constituency_52,52,CPM,92224,2006
Constituency_52,52,AITC,28600,2006
Constituency_52,52,DMK,61989,2006
Constituency_52,52,AIADMK,86047,2006
Constituency_52,52,OTHERS,26994,2006
Constituency_53,53,INC,79511,2006
Constituency_53,53,BJP,66759,2006
Constituency_53,53,CPM,59144,2006
Constituency_53,53,AITC,60846,2006
Constituency_53,53,DMK,42613,2006
Constituency_53,53,AIADMK,56850,2006
Constituency_53,53,OTHERS,68544,2006
Constituency_54,54,INC,70875,2006
Constituency_54,54,BJP,58963,2006
Constituency_54,54,CPM,72321,2006
Constituency_54,54,AITC,76538,2006
Constituency_54,54,DMK,67377,2006
Constituency_54,54,AIADMK,52941,2006
Constituency_54,54,OTHERS,24981,2006
Constituency_55,55,INC,60565,2006
Constituency_55,55,BJP,64177,2006
Constituency_55,55,CPM,61544,2006
Constituency_55,55,AITC,41369,2006
Constituency_55,55,DMK,51617,2006
Constituency_55,55,AIADMK,44865,2006
Constituency_55,55,OTHERS,76309,2006
Constituency_56,56,INC,24400,2006
Constituency_56,56,BJP,53659,2006
Constituency_56,56,CPM,18123,2006
Constituency_56,56,AITC,67909,2006
Constituency_56,56,DMK,88666,2006
Constituency_56,56,AIADMK,14962,2006
Constituency_56,56,OTHERS,47697,2006
Constituency_57,57,INC,83696,2006
Constituency_57,57,BJP,15153,2006
Constituency_57,57,CPM,35362,2006
Constituency_57,57,AITC,69316,2006
Constituency_57,57,DMK,95839,2006
Constituency_57,57,AIADMK,50090,2006
Constituency_57,57,OTHERS,52358,2006
Constituency_58,58,INC,27530,2006
Constituency_58,58,BJP,88946,2006
Constituency_58,58,CPM,30013,2006
Constituency_58,58,AITC,14551,2006
Constituency_58,58,DMK,10848,2006
Constituency_58,58,AIADMK,14254,2006
Constituency_58,58,OTHERS,34300,2006
Constituency_59,59,INC,41302,2006
Constituency_59,59,BJP,92619,2006
Constituency_59,59,CPM,56705,2006
Constituency_59,59,AITC,41351,2006
Constituency_59,59,DMK,46869,2006
Constituency_59,59,AIADMK,91154,2006
Constituency_59,59,OTHERS,59832,2006
Constituency_60,60,INC,48026,2006
Constituency_60,60,BJP,38028,2006
Constituency_60,60,CPM,62226,2006
Constituency_60,60,AITC,82113,2006
Constituency_60,60,DMK,74508,2006
Constituency_60,60,AIADMK,68142,2006
Constituency_60,60,OTHERS,44397,2006
Constituency_61,61,INC,36738,2006
Constituency_61,61,BJP,12746,2006
Constituency_61,61,CPM,59265,2006
Constituency_61,61,AITC,25003,2006
Constituency_61,61,DMK,91656,2006
Constituency_61,61,AIADMK,30173,2006
Constituency_61,61,OTHERS,97490,2006
Constituency_62,62,INC,83620,2006
Constituency_62,62,BJP,76944,2006
Constituency_62,62,CPM,12747,2006
Constituency_62,62,AITC,32743,2006
Constituency_62,62,DMK,72925,2006
Constituency_62,62,AIADMK,30801,2006
Constituency_62,62,OTHERS,42502,2006
Constituency_63,63,INC,95005,2006
Constituency_63,63,BJP,86243,2006
Constituency_63,63,CPM,40451,2006
Constituency_63,63,AITC,14582,2006
Constituency_63,63,DMK,18828,2006
Constituency_63,63,AIADMK,27993,2006
Constituency_63,63,OTHERS,19632,2006
Constituency_64,64,INC,92951,2006
Constituency_64,64,BJP,13676,2006
Constituency_64,64,CPM,45657,2006
Constituency_64,64,AITC,96466,2006
Constituency_64,64,DMK,22580,2006
Constituency_64,64,AIADMK,79850,2006
Constituency_64,64,OTHERS,23036,2006
Constituency_65,65,INC,62318,2006
Constituency_65,65,BJP,14986,2006
Constituency_65,65,CPM,92273,2006
Constituency_65,65,AITC,92563,2006
Constituency_65,65,DMK,27333,2006
Constituency_65,65,AIADMK,70954,2006
Constituency_65,65,OTHERS,29725,2006
Constituency_66,66,INC,57822,2006
Constituency_66,66,BJP,19781,2006
Constituency_66,66,CPM,44758,2006
Constituency_66,66,AITC,62813,2006
Constituency_66,66,DMK,45186,2006
Constituency_66,66,AIADMK,63599,2006
Constituency_66,66,OTHERS,86396,2006
Constituency_67,67,INC,53122,2006
Constituency_67,67,BJP,45871,2006
Constituency_67,67,CPM,26846,2006
Constituency_67,67,AITC,41689,2006
Constituency_67,67,DMK,36904,2006
Constituency_67,67,AIADMK,98997,2006
Constituency_67,67,OTHERS,75139,2006
Constituency_68,68,INC,82998,2006
Constituency_68,68,BJP,20580,2006
Constituency_68,68,CPM,33749,2006
Constituency_68,68,AITC,87491,2006
Constituency_68,68,DMK,72182,2006
Constituency_68,68,AIADMK,25667,2006
Constituency_68,68,OTHERS,19867,2006
Constituency_69,69,INC,20614,2006
Constituency_69,69,BJP,12340,2006
Constituency_69,69,CPM,85792,2006
Constituency_69,69,AITC,86613,2006
Constituency_69,69,DMK,30306,2006
Constituency_69,69,AIADMK,19791,2006
Constituency_69,69,OTHERS,71471,2006
Constituency_70,70,INC,55194,2006
Constituency_70,70,BJP,36725,2006
Constituency_70,70,CPM,91705,2006
Constituency_70,70,AITC,66680,2006
Constituency_70,70,DMK,80077,2006
Constituency_70,70,AIADMK,97809,2006
Constituency_70,70,OTHERS,76470,2006
Constituency_71,71,INC,33811,2006
Constituency_71,71,BJP,52576,2006
Constituency_71,71,CPM,13736,2006
Constituency_71,71,AITC,84094,2006
Constituency_71,71,DMK,33266,2006
Constituency_71,71,AIADMK,44833,2006
Constituency_71,71,OTHERS,34864,2006
Constituency_72,72,INC,20273,2006
Constituency_72,72,BJP,94505,2006
Constituency_72,72,CPM,44070,2006
Constituency_72,72,AITC,35974,2006
Constituency_72,72,DMK,54412,2006
Constituency_72,72,AIADMK,95533,2006
Constituency_72,72,OTHERS,78340,2006
Constituency_73,73,INC,32741,2006
Constituency_73,73,BJP,26275,2006
Constituency_73,73,CPM,17371,2006
Constituency_73,73,AITC,91075,2006
Constituency_73,73,DMK,80671,2006
Constituency_73,73,AIADMK,38158,2006
Constituency_73,73,OTHERS,11752,2006
Constituency_74,74,INC,62205,2006
Constituency_74,74,BJP,24349,2006
Constituency_74,74,CPM,70346,2006
Constituency_74,74,AITC,40429,2006
Constituency_74,74,DMK,18149,2006
Constituency_74,74,AIADMK,26136,2006
Constituency_74,74,OTHERS,10248,2006
Constituency_75,75,INC,63028,2006
Constituency_75,75,BJP,26597,2006
Constituency_75,75,CPM,89798,2006
Constituency_75,75,AITC,30833,2006
Constituency_75,75,DMK,90362,2006
Constituency_75,75,AIADMK,84801,2006
Constituency_75,75,OTHERS,28185,2006
Constituency_76,76,INC,39460,2006
Constituency_76,76,BJP,17642,2006
Constituency_76,76,CPM,72923,2006
Constituency_76,76,AITC,79233,2006
Constituency_76,76,DMK,34141,2006
Constituency_76,76,AIADMK,52312,2006
Constituency_76,76,OTHERS,60658,2006
Constituency_77,77,INC,28098,2006
Constituency_77,77,BJP,77086,2006
Constituency_77,77,CPM,74169,2006
Constituency_77,77,AITC,13034,2006
Constituency_77,77,DMK,46826,2006
Constituency_77,77,AIADMK,10285,2006
Constituency_77,77,OTHERS,15630,2006
Constituency_78,78,INC,23208,2006
Constituency_78,78,BJP,54040,2006
Constituency_78,78,CPM,56157,2006
Constituency_78,78,AITC,21529,2006
Constituency_78,78,DMK,11739,2006
Constituency_78,78,AIADMK,36912,2006
Constituency_78,78,OTHERS,86685,2006
Constituency_79,79,INC,31880,2006
Constituency_79,79,BJP,80956,2006
Constituency_79,79,CPM,67162,2006
Constituency_79,79,AITC,24598,2006
Constituency_79,79,DMK,59037,2006
Constituency_79,79,AIADMK,44874,2006
Constituency_79,79,OTHERS,69262,2006
Constituency_80,80,INC,83263,2006
Constituency_80,80,BJP,97859,2006
Constituency_80,80,CPM,26570,2006
Constituency_80,80,AITC,20407,2006
Constituency_80,80,DMK,43883,2006
Constituency_80,80,AIADMK,23594,2006
Constituency_80,80,OTHERS,29430,2006
Constituency_81,81,INC,41013,2006
Constituency_81,81,BJP,34294,2006
Constituency_81,81,CPM,94014,2006
Constituency_81,81,AITC,40006,2006
Constituency_81,81,DMK,19204,2006
Constituency_81,81,AIADMK,78551,2006
Constituency_81,81,OTHERS,16819,2006
Constituency_82,82,INC,35818,2006
Constituency_82,82,BJP,46981,2006
Constituency_82,82,CPM,95334,2006
Constituency_82,82,AITC,40652,2006
Constituency_82,82,DMK,55972,2006
Constituency_82,82,AIADMK,70997,2006
Constituency_82,82,OTHERS,86719,2006
Constituency_83,83,INC,17537,2006
Constituency_83,83,BJP,81272,2006
Constituency_83,83,CPM,44172,2006
Constituency_83,83,AITC,70325,2006
Constituency_83,83,DMK,28317,2006
Constituency_83,83,AIADMK,16433,2006
Constituency_83,83,OTHERS,97452,2006
Constituency_84,84,INC,24886,2006
Constituency_84,84,BJP,65865,2006
Constituency_84,84,CPM,13466,2006
Constituency_84,84,AITC,58840,2006
Constituency_84,84,DMK,48867,2006
Constituency_84,84,AIADMK,35317,2006
Constituency_84,84,OTHERS,77205,2006
Constituency_85,85,INC,21048,2006
Constituency_85,85,BJP,93635,2006
Constituency_85,85,CPM,99961,2006
Constituency_85,85,AITC,69676,2006
Constituency_85,85,DMK,37961,2006
Constituency_85,85,AIADMK,20963,2006
Constituency_85,85,OTHERS,92816,2006
Constituency_86,86,INC,61086,2006
Constituency_86,86,BJP,58390,2006
Constituency_86,86,CPM,96360,2006
Constituency_86,86,AITC,87592,2006
Constituency_86,86,DMK,74463,2006
Constituency_86,86,AIADMK,11697,2006
Constituency_86,86,OTHERS,64284,2006
Constituency_87,87,INC,69938,2006
Constituency_87,87,BJP,29589,2006
Constituency_87,87,CPM,93909,2006
Constituency_87,87,AITC,24051,2006
Constituency_87,87,DMK,32606,2006
Constituency_87,87,AIADMK,40849,2006
Constituency_87,87,OTHERS,53987,2006
Constituency_88,88,INC,29327,2006
Constituency_88,88,BJP,37680,2006
Constituency_88,88,CPM,42643,2006
Constituency_88,88,AITC,65146,2006
Constituency_88,88,DMK,35539,2006
Constituency_88,88,AIADMK,33440,2006
Constituency_88,88,OTHERS,82496,2006
Constituency_89,89,INC,35299,2006
Constituency_89,89,BJP,39767,2006
Constituency_89,89,CPM,57946,2006
Constituency_89,89,AITC,31684,2006
Constituency_89,89,DMK,97088,2006
Constituency_89,89,AIADMK,33596,2006
Constituency_89,89,OTHERS,32061,2006
Constituency_90,90,INC,21302,2006
Constituency_90,90,BJP,27642,2006
Constituency_90,90,CPM,94829,2006
Constituency_90,90,AITC,85012,2006
Constituency_90,90,DMK,14684,2006
Constituency_90,90,AIADMK,99574,2006
Constituency_90,90,OTHERS,74687,2006
Constituency_91,91,INC,66439,2006
Constituency_91,91,BJP,96409,2006
Constituency_91,91,CPM,31146,2006
Constituency_91,91,AITC,44427,2006
Constituency_91,91,DMK,44891,2006
Constituency_91,91,AIADMK,25215,2006
Constituency_91,91,OTHERS,49740,2006
Constituency_92,92,INC,63006,2006
Constituency_92,92,BJP,31093,2006
Constituency_92,92,CPM,46387,2006
Constituency_92,92,AITC,51642,2006
Constituency_92,92,DMK,45711,2006
Constituency_92,92,AIADMK,83026,2006
Constituency_92,92,OTHERS,28660,2006
Constituency_93,93,INC,56409,2006
Constituency_93,93,BJP,96449,2006
Constituency_93,93,CPM,92571,2006
Constituency_93,93,AITC,19351,2006
Constituency_93,93,DMK,76088,2006
Constituency_93,93,AIADMK,51781,2006
Constituency_93,93,OTHERS,99956,2006
Constituency_94,94,INC,88259,2006
Constituency_94,94,BJP,13231,2006
Constituency_94,94,CPM,52385,2006
Constituency_94,94,AITC,78021,2006
Constituency_94,94,DMK,82452,2006
Constituency_94,94,AIADMK,10176,2006
Constituency_94,94,OTHERS,33149,2006
Constituency_95,95,INC,75687,2006
Constituency_95,95,BJP,24642,2006
Constituency_95,95,CPM,59283,2006
Constituency_95,95,AITC,22019,2006
Constituency_95,95,DMK,78670,2006
Constituency_95,95,AIADMK,53597,2006
Constituency_95,95,OTHERS,69422,2006
Constituency_96,96,INC,87793,2006
Constituency_96,96,BJP,44024,2006
Constituency_96,96,CPM,64581,2006
Constituency_96,96,AITC,51125,2006
Constituency_96,96,DMK,99467,2006
Constituency_96,96,AIADMK,64130,2006
Constituency_96,96,OTHERS,99456,2006
Constituency_97,97,INC,33143,2006
Constituency_97,97,BJP,96808,2006
Constituency_97,97,CPM,14147,2006
Constituency_97,97,AITC,17257,2006
Constituency_97,97,DMK,14712,2006
Constituency_97,97,AIADMK,34805,2006
Constituency_97,97,OTHERS,51353,2006
Constituency_98,98,INC,64387,2006
Constituency_98,98,BJP,31198,2006
Constituency_98,98,CPM,82621,2006
Constituency_98,98,AITC,85566,2006
Constituency_98,98,DMK,16485,2006
Constituency_98,98,AIADMK,13086,2006
Constituency_98,98,OTHERS,54143,2006
Constituency_99,99,INC,74029,2006
Constituency_99,99,BJP,77658,2006
Constituency_99,99,CPM,32353,2006
Constituency_99,99,AITC,70930,2006
Constituency_99,99,DMK,52113,2006
Constituency_99,99,AIADMK,76394,2006
Constituency_99,99,OTHERS,98100,2006
Constituency_100,100,INC,39675,2006
Constituency_100,100,BJP,66133,2006
Constituency_100,100,CPM,55910,2006
Constituency_100,100,AITC,67072,2006
Constituency_100,100,DMK,83818,2006
Constituency_100,100,AIADMK,27708,2006
Constituency_100,100,OTHERS,94110,2006
